Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
10/10/2012,N (Jul 13),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
10/11/2012,N (Jul 13),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
10/12/2012,N (Jul 13),0.00,0.00,0.00,0.00,0.00,0.00,0,0,0
10/22/2012,N (Jul 13),25.00,25.00,24.45,24.45,24.40,24.40,30,0,30
10/23/2012,N (Jul 13),24.70,25.15,24.56,25.10,24.90,0.50,194,0,152
10/24/2012,N (Jul 13),24.55,24.58,24.40,24.50,24.50,-0.40,30,0,157
10/25/2012,N (Jul 13),24.20,24.20,24.20,24.20,24.30,-0.20,71,0,227
10/26/2012,N (Jul 13),24.29,24.40,24.29,24.40,24.30,0.00,90,0,305
